deputado1,deputado2,peso
Tabata Amaral,Marcon,1
Tabata Amaral,Padre João,2
Tabata Amaral,Valmir Assunção,2
Tabata Amaral,Paulão,2
Tabata Amaral,Professora Luciene Cavalcante,2
Tabata Amaral,Ana Paula Leão,1
Tabata Amaral,Magda Mofatto,1
Tabata Amaral,Evair Vieira de Melo,1
Tabata Amaral,Delegado Éder Mauro,2
Tabata Amaral,Coronel Chrisóstomo,1
Tabata Amaral,Hercílio Coelho Diniz,1
Tabata Amaral,Alfredo Gaspar,2
Tabata Amaral,Delegado Fabio Costa,1
Tabata Amaral,Coronel Ulysses,1
Tabata Amaral,Capitão Alden,1
Tabata Amaral,Sâmia Bomfim,1
Tabata Amaral,Pr. Marco Feliciano,1
Tabata Amaral,Pastor Eurico,1
Tabata Amaral,José Nelto,1
Tabata Amaral,Capitão Alberto Neto,1
Tabata Amaral,Jorge Goetten,1
Tabata Amaral,Marcos Pollon,1
Tabata Amaral,Yandra Moura,1
Tabata Amaral,Cabo Gilberto Silva,1
Tabata Amaral,Delegado Ramagem,1
Tabata Amaral,Rosângela Reis,1
Tabata Amaral,Robinson Faria,1
Tabata Amaral,Yury do Paredão,1
Tabata Amaral,Coronel Meira,1
Roberto Duarte,Any Ortiz,2
Roberto Duarte,Dilceu Sperafico,2
Roberto Duarte,Dr. Victor Linhalis,2
Roberto Duarte,Fabio Schiochet,2
Roberto Duarte,Mauricio Marcon,4
Roberto Duarte,David Soares,2
Roberto Duarte,Fabio Garcia,2
Roberto Duarte,Amom Mandel,2
Roberto Duarte,Alberto Mourão,2
Roberto Duarte,Flavinha,2
Roberto Duarte,Albuquerque,2
Roberto Duarte,Lucas Redecker,6
Roberto Duarte,Duda Salabert,2
Roberto Duarte,Daniel Trzeciak,2
Roberto Duarte,Gilberto Abramo,2
Roberto Duarte,Geovania de Sá,2
Roberto Duarte,Dr. Luiz Ovando,2
Roberto Duarte,Zezinho Barbary,2
Roberto Duarte,Gilvan Maximo,2
Roberto Duarte,Duarte,2
Roberto Duarte,Messias Donato,4
Roberto Duarte,Julio Lopes,2
Roberto Duarte,Maurício Carvalho,2
Roberto Duarte,Eduardo Velloso,2
Roberto Duarte,Juninho do Pneu,2
Roberto Duarte,Luiz Philippe de Orleans e Bragança,2
Roberto Duarte,Diego Garcia,4
Roberto Duarte,Ricardo Salles,4
Roberto Duarte,Marcel van Hattem,2
Roberto Duarte,Jorge Braz,2
Roberto Duarte,Kim Kataguiri,4
Roberto Duarte,Dagoberto Nogueira,2
Roberto Duarte,Márcio Biolchi,2
Roberto Duarte,Franciane Bayer,2
Roberto Duarte,Rosângela Moro,4
Roberto Duarte,Junio Amaral,2
Roberto Duarte,Murillo Gouvea,2
Roberto Duarte,Rafael Brito,2
Roberto Duarte,Gabriel Mota,2
Roberto Duarte,Dr. Fernando Máximo,2
Roberto Duarte,Augusto Coutinho,2
Roberto Duarte,Helio Lopes,2
Roberto Duarte,Gustavo Gayer,2
Roberto Duarte,Vinicius Carvalho,2
Roberto Duarte,Tenente Coronel Zucco,4
Roberto Duarte,Jefferson Campos,2
Roberto Duarte,Paulo Alexandre Barbosa,2
Roberto Duarte,Gilson Marques,4
Roberto Duarte,Marangoni,4
Roberto Duarte,Pedro Lupion,2
Roberto Duarte,Gerlen Diniz,4
Roberto Duarte,General Pazuello,2
Roberto Duarte,Rogéria Santos,2
Roberto Duarte,Julia Zanatta,2
Roberto Duarte,Ricardo Ayres,2
Roberto Duarte,Antonio Andrade,2
Roberto Duarte,Lafayette de Andrada,4
Roberto Duarte,Dr. Jaziel,2
Roberto Duarte,Geraldo Mendes,2
Roberto Duarte,Carlos Sampaio,2
Roberto Duarte,Aluisio Mendes,2
Roberto Duarte,Milton Vieira,2
Roberto Duarte,Rafael Simoes,2
Roberto Duarte,Sargento Fahur,2
Roberto Duarte,Carlos Gomes,2
Roberto Duarte,Marcio Alvino,2
Roberto Duarte,Dr. Zacharias Calil,2
Roberto Duarte,Geraldo Resende,2
Roberto Duarte,André Fernandes,2
Roberto Duarte,Covatti Filho,2
Roberto Duarte,Beto Pereira,2
Roberto Duarte,Maria Rosas,2
Roberto Duarte,Silvye Alves,2
Roberto Duarte,Vitor Lippi,2
Roberto Duarte,Caroline de Toni,6
Roberto Duarte,Luis Carlos Gomes,2
Roberto Duarte,Filipe Barros,2
Roberto Duarte,Fred Linhares,2
Roberto Duarte,Amaro Neto,2
Roberto Duarte,Adail Filho,2
Roberto Duarte,Adriana Ventura,2
Roberto Duarte,Saullo Vianna,2
Roberto Duarte,Daniel Freitas,2
Roberto Duarte,Tabata Amaral,2
Roberto Duarte,Prof. Paulo Fernando,2
Roberto Duarte,Jeferson Rodrigues,2
Roberto Duarte,Beto Richa,4
Roberto Duarte,Lídice da Mata,4
Roberto Duarte,Marcon,2
Roberto Duarte,Padre João,4
Roberto Duarte,Valmir Assunção,4
Roberto Duarte,Paulão,4
Roberto Duarte,Professora Luciene Cavalcante,4
Roberto Duarte,Ana Paula Leão,2
Roberto Duarte,Magda Mofatto,2
Roberto Duarte,Evair Vieira de Melo,2
Roberto Duarte,Delegado Éder Mauro,4
Roberto Duarte,Coronel Chrisóstomo,2
Roberto Duarte,Hercílio Coelho Diniz,2
Roberto Duarte,Alfredo Gaspar,4
Roberto Duarte,Delegado Fabio Costa,2
Roberto Duarte,Coronel Ulysses,2
Roberto Duarte,Capitão Alden,2
Roberto Duarte,Sâmia Bomfim,2
Roberto Duarte,Pr. Marco Feliciano,2
Roberto Duarte,Pastor Eurico,2
Roberto Duarte,José Nelto,2
Roberto Duarte,Capitão Alberto Neto,2
Roberto Duarte,Jorge Goetten,2
Roberto Duarte,Marcos Pollon,2
Roberto Duarte,Yandra Moura,2
Roberto Duarte,Cabo Gilberto Silva,2
Roberto Duarte,Delegado Ramagem,2
Roberto Duarte,Rosângela Reis,2
Roberto Duarte,Robinson Faria,2
Roberto Duarte,Yury do Paredão,2
Roberto Duarte,Coronel Meira,2
Prof. Paulo Fernando,Any Ortiz,1
Prof. Paulo Fernando,Dilceu Sperafico,1
Prof. Paulo Fernando,Dr. Victor Linhalis,1
Prof. Paulo Fernando,Fabio Schiochet,1
Prof. Paulo Fernando,Mauricio Marcon,2
Prof. Paulo Fernando,David Soares,1
Prof. Paulo Fernando,Fabio Garcia,1
Prof. Paulo Fernando,Amom Mandel,1
Prof. Paulo Fernando,Alberto Mourão,1
Prof. Paulo Fernando,Flavinha,1
Prof. Paulo Fernando,Albuquerque,1
Prof. Paulo Fernando,Lucas Redecker,3
Prof. Paulo Fernando,Duda Salabert,1
Prof. Paulo Fernando,Daniel Trzeciak,1
Prof. Paulo Fernando,Gilberto Abramo,1
Prof. Paulo Fernando,Geovania de Sá,1
Prof. Paulo Fernando,Dr. Luiz Ovando,1
Prof. Paulo Fernando,Zezinho Barbary,1
Prof. Paulo Fernando,Gilvan Maximo,1
Prof. Paulo Fernando,Duarte,1
Prof. Paulo Fernando,Messias Donato,2
Prof. Paulo Fernando,Julio Lopes,1
Prof. Paulo Fernando,Maurício Carvalho,1
Prof. Paulo Fernando,Eduardo Velloso,1
Prof. Paulo Fernando,Juninho do Pneu,1
Prof. Paulo Fernando,Luiz Philippe de Orleans e Bragança,1
Prof. Paulo Fernando,Diego Garcia,2
Prof. Paulo Fernando,Ricardo Salles,2
Prof. Paulo Fernando,Marcel van Hattem,1
Prof. Paulo Fernando,Jorge Braz,1
Prof. Paulo Fernando,Kim Kataguiri,2
Prof. Paulo Fernando,Dagoberto Nogueira,1
Prof. Paulo Fernando,Márcio Biolchi,1
Prof. Paulo Fernando,Franciane Bayer,1
Prof. Paulo Fernando,Rosângela Moro,2
Prof. Paulo Fernando,Junio Amaral,1
Prof. Paulo Fernando,Murillo Gouvea,1
Prof. Paulo Fernando,Rafael Brito,1
Prof. Paulo Fernando,Gabriel Mota,1
Prof. Paulo Fernando,Dr. Fernando Máximo,1
Prof. Paulo Fernando,Augusto Coutinho,1
Prof. Paulo Fernando,Helio Lopes,1
Prof. Paulo Fernando,Gustavo Gayer,1
Prof. Paulo Fernando,Vinicius Carvalho,1
Prof. Paulo Fernando,Tenente Coronel Zucco,2
Prof. Paulo Fernando,Jefferson Campos,1
Prof. Paulo Fernando,Paulo Alexandre Barbosa,1
Prof. Paulo Fernando,Gilson Marques,2
Prof. Paulo Fernando,Marangoni,2
Prof. Paulo Fernando,Pedro Lupion,1
Prof. Paulo Fernando,Gerlen Diniz,2
Prof. Paulo Fernando,General Pazuello,1
Prof. Paulo Fernando,Rogéria Santos,1
Prof. Paulo Fernando,Julia Zanatta,1
Prof. Paulo Fernando,Ricardo Ayres,1
Prof. Paulo Fernando,Antonio Andrade,1
Prof. Paulo Fernando,Lafayette de Andrada,2
Prof. Paulo Fernando,Dr. Jaziel,1
Prof. Paulo Fernando,Geraldo Mendes,1
Prof. Paulo Fernando,Carlos Sampaio,1
Prof. Paulo Fernando,Aluisio Mendes,1
Prof. Paulo Fernando,Milton Vieira,1
Prof. Paulo Fernando,Rafael Simoes,1
Prof. Paulo Fernando,Sargento Fahur,1
Prof. Paulo Fernando,Carlos Gomes,1
Prof. Paulo Fernando,Marcio Alvino,1
Prof. Paulo Fernando,Dr. Zacharias Calil,1
Prof. Paulo Fernando,Geraldo Resende,1
Prof. Paulo Fernando,André Fernandes,1
Prof. Paulo Fernando,Covatti Filho,1
Prof. Paulo Fernando,Beto Pereira,1
Prof. Paulo Fernando,Maria Rosas,1
Prof. Paulo Fernando,Silvye Alves,1
Prof. Paulo Fernando,Vitor Lippi,1
Prof. Paulo Fernando,Caroline de Toni,3
Prof. Paulo Fernando,Luis Carlos Gomes,1
Prof. Paulo Fernando,Filipe Barros,1
Prof. Paulo Fernando,Fred Linhares,1
Prof. Paulo Fernando,Amaro Neto,1
Prof. Paulo Fernando,Adail Filho,1
Prof. Paulo Fernando,Adriana Ventura,1
Prof. Paulo Fernando,Saullo Vianna,1
Prof. Paulo Fernando,Daniel Freitas,1
Prof. Paulo Fernando,Tabata Amaral,1
Prof. Paulo Fernando,Roberto Duarte,2
Prof. Paulo Fernando,Jeferson Rodrigues,1
Prof. Paulo Fernando,Beto Richa,2
Prof. Paulo Fernando,Lídice da Mata,2
Prof. Paulo Fernando,Marcon,1
Prof. Paulo Fernando,Padre João,2
Prof. Paulo Fernando,Valmir Assunção,2
Prof. Paulo Fernando,Paulão,2
Prof. Paulo Fernando,Professora Luciene Cavalcante,2
Prof. Paulo Fernando,Ana Paula Leão,1
Prof. Paulo Fernando,Magda Mofatto,1
Prof. Paulo Fernando,Evair Vieira de Melo,1
Prof. Paulo Fernando,Delegado Éder Mauro,2
Prof. Paulo Fernando,Coronel Chrisóstomo,1
Prof. Paulo Fernando,Hercílio Coelho Diniz,1
Prof. Paulo Fernando,Alfredo Gaspar,2
Prof. Paulo Fernando,Delegado Fabio Costa,1
Prof. Paulo Fernando,Coronel Ulysses,1
Prof. Paulo Fernando,Capitão Alden,1
Prof. Paulo Fernando,Sâmia Bomfim,1
Prof. Paulo Fernando,Pr. Marco Feliciano,1
Prof. Paulo Fernando,Pastor Eurico,1
Prof. Paulo Fernando,José Nelto,1
Prof. Paulo Fernando,Capitão Alberto Neto,1
Prof. Paulo Fernando,Jorge Goetten,1
Prof. Paulo Fernando,Marcos Pollon,1
Prof. Paulo Fernando,Yandra Moura,1
Prof. Paulo Fernando,Cabo Gilberto Silva,1
Prof. Paulo Fernando,Delegado Ramagem,1
Prof. Paulo Fernando,Rosângela Reis,1
Prof. Paulo Fernando,Robinson Faria,1
Prof. Paulo Fernando,Yury do Paredão,1
Prof. Paulo Fernando,Coronel Meira,1
Jeferson Rodrigues,Any Ortiz,1
Jeferson Rodrigues,Dilceu Sperafico,1
Jeferson Rodrigues,Dr. Victor Linhalis,1
Jeferson Rodrigues,Fabio Schiochet,1
Jeferson Rodrigues,Mauricio Marcon,2
Jeferson Rodrigues,David Soares,1
Jeferson Rodrigues,Fabio Garcia,1
Jeferson Rodrigues,Amom Mandel,1
Jeferson Rodrigues,Alberto Mourão,1
Jeferson Rodrigues,Flavinha,1
Jeferson Rodrigues,Albuquerque,1
Jeferson Rodrigues,Lucas Redecker,3
Jeferson Rodrigues,Duda Salabert,1
Jeferson Rodrigues,Daniel Trzeciak,1
Jeferson Rodrigues,Gilberto Abramo,1
Jeferson Rodrigues,Geovania de Sá,1
Jeferson Rodrigues,Dr. Luiz Ovando,1
Jeferson Rodrigues,Zezinho Barbary,1
Jeferson Rodrigues,Gilvan Maximo,1
Jeferson Rodrigues,Duarte,1
Jeferson Rodrigues,Messias Donato,2
Jeferson Rodrigues,Julio Lopes,1
Jeferson Rodrigues,Maurício Carvalho,1
Jeferson Rodrigues,Eduardo Velloso,1
Jeferson Rodrigues,Juninho do Pneu,1
Jeferson Rodrigues,Luiz Philippe de Orleans e Bragança,1
Jeferson Rodrigues,Diego Garcia,2
Jeferson Rodrigues,Ricardo Salles,2
Jeferson Rodrigues,Marcel van Hattem,1
Jeferson Rodrigues,Jorge Braz,1
Jeferson Rodrigues,Kim Kataguiri,2
Jeferson Rodrigues,Dagoberto Nogueira,1
Jeferson Rodrigues,Márcio Biolchi,1
Jeferson Rodrigues,Franciane Bayer,1
Jeferson Rodrigues,Rosângela Moro,2
Jeferson Rodrigues,Junio Amaral,1
Jeferson Rodrigues,Murillo Gouvea,1
Jeferson Rodrigues,Rafael Brito,1
Jeferson Rodrigues,Gabriel Mota,1
Jeferson Rodrigues,Dr. Fernando Máximo,1
Jeferson Rodrigues,Augusto Coutinho,1
Jeferson Rodrigues,Helio Lopes,1
Jeferson Rodrigues,Gustavo Gayer,1
Jeferson Rodrigues,Vinicius Carvalho,1
Jeferson Rodrigues,Tenente Coronel Zucco,2
Jeferson Rodrigues,Jefferson Campos,1
Jeferson Rodrigues,Paulo Alexandre Barbosa,1
Jeferson Rodrigues,Gilson Marques,2
Jeferson Rodrigues,Marangoni,2
Jeferson Rodrigues,Pedro Lupion,1
Jeferson Rodrigues,Gerlen Diniz,2
Jeferson Rodrigues,General Pazuello,1
Jeferson Rodrigues,Rogéria Santos,1
Jeferson Rodrigues,Julia Zanatta,1
Jeferson Rodrigues,Ricardo Ayres,1
Jeferson Rodrigues,Antonio Andrade,1
Jeferson Rodrigues,Lafayette de Andrada,2
Jeferson Rodrigues,Dr. Jaziel,1
Jeferson Rodrigues,Geraldo Mendes,1
Jeferson Rodrigues,Carlos Sampaio,1
Jeferson Rodrigues,Aluisio Mendes,1
Jeferson Rodrigues,Milton Vieira,1
Jeferson Rodrigues,Rafael Simoes,1
Jeferson Rodrigues,Sargento Fahur,1
Jeferson Rodrigues,Carlos Gomes,1
Jeferson Rodrigues,Marcio Alvino,1
Jeferson Rodrigues,Dr. Zacharias Calil,1
Jeferson Rodrigues,Geraldo Resende,1
Jeferson Rodrigues,André Fernandes,1
Jeferson Rodrigues,Covatti Filho,1
Jeferson Rodrigues,Beto Pereira,1
Jeferson Rodrigues,Maria Rosas,1
Jeferson Rodrigues,Silvye Alves,1
Jeferson Rodrigues,Vitor Lippi,1
Jeferson Rodrigues,Caroline de Toni,3
Jeferson Rodrigues,Luis Carlos Gomes,1
Jeferson Rodrigues,Filipe Barros,1
Jeferson Rodrigues,Fred Linhares,1
Jeferson Rodrigues,Amaro Neto,1
Jeferson Rodrigues,Adail Filho,1
Jeferson Rodrigues,Adriana Ventura,1
Jeferson Rodrigues,Saullo Vianna,1
Jeferson Rodrigues,Daniel Freitas,1
Jeferson Rodrigues,Tabata Amaral,1
Jeferson Rodrigues,Roberto Duarte,2
Jeferson Rodrigues,Prof. Paulo Fernando,1
Jeferson Rodrigues,Beto Richa,2
Jeferson Rodrigues,Lídice da Mata,2
Jeferson Rodrigues,Marcon,1
Jeferson Rodrigues,Padre João,2
Jeferson Rodrigues,Valmir Assunção,2
Jeferson Rodrigues,Paulão,2
Jeferson Rodrigues,Professora Luciene Cavalcante,2
Jeferson Rodrigues,Ana Paula Leão,1
Jeferson Rodrigues,Magda Mofatto,1
Jeferson Rodrigues,Evair Vieira de Melo,1
Jeferson Rodrigues,Delegado Éder Mauro,2
Jeferson Rodrigues,Coronel Chrisóstomo,1
Jeferson Rodrigues,Hercílio Coelho Diniz,1
Jeferson Rodrigues,Alfredo Gaspar,2
Jeferson Rodrigues,Delegado Fabio Costa,1
Jeferson Rodrigues,Coronel Ulysses,1
Jeferson Rodrigues,Capitão Alden,1
Jeferson Rodrigues,Sâmia Bomfim,1
Jeferson Rodrigues,Pr. Marco Feliciano,1
Jeferson Rodrigues,Pastor Eurico,1
Jeferson Rodrigues,José Nelto,1
Jeferson Rodrigues,Capitão Alberto Neto,1
Jeferson Rodrigues,Jorge Goetten,1
Jeferson Rodrigues,Marcos Pollon,1
Jeferson Rodrigues,Yandra Moura,1
Jeferson Rodrigues,Cabo Gilberto Silva,1
Jeferson Rodrigues,Delegado Ramagem,1
Jeferson Rodrigues,Rosângela Reis,1
Jeferson Rodrigues,Robinson Faria,1
Jeferson Rodrigues,Yury do Paredão,1
Jeferson Rodrigues,Coronel Meira,1
Beto Richa,Any Ortiz,2
Beto Richa,Dilceu Sperafico,2
Beto Richa,Dr. Victor Linhalis,2
Beto Richa,Fabio Schiochet,2
Beto Richa,Mauricio Marcon,4
Beto Richa,David Soares,2
Beto Richa,Fabio Garcia,2
Beto Richa,Amom Mandel,2
Beto Richa,Alberto Mourão,2
Beto Richa,Flavinha,2
Beto Richa,Albuquerque,2
Beto Richa,Lucas Redecker,6
Beto Richa,Duda Salabert,2
Beto Richa,Daniel Trzeciak,2
Beto Richa,Gilberto Abramo,2
Beto Richa,Geovania de Sá,2
Beto Richa,Dr. Luiz Ovando,2
Beto Richa,Zezinho Barbary,2
Beto Richa,Gilvan Maximo,2
Beto Richa,Duarte,2
Beto Richa,Messias Donato,4
Beto Richa,Julio Lopes,2
Beto Richa,Maurício Carvalho,2
Beto Richa,Eduardo Velloso,2
Beto Richa,Juninho do Pneu,2
Beto Richa,Luiz Philippe de Orleans e Bragança,2
Beto Richa,Diego Garcia,4
Beto Richa,Ricardo Salles,4
Beto Richa,Marcel van Hattem,2
Beto Richa,Jorge Braz,2
Beto Richa,Kim Kataguiri,4
Beto Richa,Dagoberto Nogueira,2
Beto Richa,Márcio Biolchi,2
Beto Richa,Franciane Bayer,2
Beto Richa,Rosângela Moro,4
Beto Richa,Junio Amaral,2
Beto Richa,Murillo Gouvea,2
Beto Richa,Rafael Brito,2
Beto Richa,Gabriel Mota,2
Beto Richa,Dr. Fernando Máximo,2
Beto Richa,Augusto Coutinho,2
Beto Richa,Helio Lopes,2
Beto Richa,Gustavo Gayer,2
Beto Richa,Vinicius Carvalho,2
Beto Richa,Tenente Coronel Zucco,4
Beto Richa,Jefferson Campos,2
Beto Richa,Paulo Alexandre Barbosa,2
Beto Richa,Gilson Marques,4
Beto Richa,Marangoni,4
Beto Richa,Pedro Lupion,2
Beto Richa,Gerlen Diniz,4
Beto Richa,General Pazuello,2
Beto Richa,Rogéria Santos,2
Beto Richa,Julia Zanatta,2
Beto Richa,Ricardo Ayres,2
Beto Richa,Antonio Andrade,2
Beto Richa,Lafayette de Andrada,4
Beto Richa,Dr. Jaziel,2
Beto Richa,Geraldo Mendes,2
Beto Richa,Carlos Sampaio,2
Beto Richa,Aluisio Mendes,2
Beto Richa,Milton Vieira,2
Beto Richa,Rafael Simoes,2
Beto Richa,Sargento Fahur,2
Beto Richa,Carlos Gomes,2
Beto Richa,Marcio Alvino,2
Beto Richa,Dr. Zacharias Calil,2
Beto Richa,Geraldo Resende,2
Beto Richa,André Fernandes,2
Beto Richa,Covatti Filho,2
Beto Richa,Beto Pereira,2
Beto Richa,Maria Rosas,2
Beto Richa,Silvye Alves,2
Beto Richa,Vitor Lippi,2
Beto Richa,Caroline de Toni,6
Beto Richa,Luis Carlos Gomes,2
Beto Richa,Filipe Barros,2
Beto Richa,Fred Linhares,2
Beto Richa,Amaro Neto,2
Beto Richa,Adail Filho,2
Beto Richa,Adriana Ventura,2
Beto Richa,Saullo Vianna,2
Beto Richa,Daniel Freitas,2
Beto Richa,Tabata Amaral,2
Beto Richa,Roberto Duarte,4
Beto Richa,Prof. Paulo Fernando,2
Beto Richa,Jeferson Rodrigues,2
Beto Richa,Lídice da Mata,4
Beto Richa,Marcon,2
Beto Richa,Padre João,4
Beto Richa,Valmir Assunção,4
Beto Richa,Paulão,4
Beto Richa,Professora Luciene Cavalcante,4
Beto Richa,Ana Paula Leão,2
Beto Richa,Magda Mofatto,2
Beto Richa,Evair Vieira de Melo,2
Beto Richa,Delegado Éder Mauro,4
Beto Richa,Coronel Chrisóstomo,2
Beto Richa,Hercílio Coelho Diniz,2
Beto Richa,Alfredo Gaspar,4
Beto Richa,Delegado Fabio Costa,2
Beto Richa,Coronel Ulysses,2
Beto Richa,Capitão Alden,2
Beto Richa,Sâmia Bomfim,2
Beto Richa,Pr. Marco Feliciano,2
Beto Richa,Pastor Eurico,2
Beto Richa,José Nelto,2
Beto Richa,Capitão Alberto Neto,2
Beto Richa,Jorge Goetten,2
Beto Richa,Marcos Pollon,2
Beto Richa,Yandra Moura,2
Beto Richa,Cabo Gilberto Silva,2
Beto Richa,Delegado Ramagem,2
Beto Richa,Rosângela Reis,2
Beto Richa,Robinson Faria,2
Beto Richa,Yury do Paredão,2
Beto Richa,Coronel Meira,2
José Nelto,Any Ortiz,1
José Nelto,Dilceu Sperafico,1
José Nelto,Dr. Victor Linhalis,1
José Nelto,Fabio Schiochet,1
José Nelto,Mauricio Marcon,2
José Nelto,David Soares,1
José Nelto,Fabio Garcia,1
José Nelto,Amom Mandel,1
José Nelto,Alberto Mourão,1
José Nelto,Flavinha,1
José Nelto,Albuquerque,1
José Nelto,Lucas Redecker,3
José Nelto,Duda Salabert,1
José Nelto,Daniel Trzeciak,1
José Nelto,Gilberto Abramo,1
José Nelto,Geovania de Sá,1
José Nelto,Dr. Luiz Ovando,1
José Nelto,Zezinho Barbary,1
José Nelto,Gilvan Maximo,1
José Nelto,Duarte,1
José Nelto,Messias Donato,2
José Nelto,Julio Lopes,1
José Nelto,Maurício Carvalho,1
José Nelto,Eduardo Velloso,1
José Nelto,Juninho do Pneu,1
José Nelto,Luiz Philippe de Orleans e Bragança,1
José Nelto,Diego Garcia,2
José Nelto,Ricardo Salles,2
José Nelto,Marcel van Hattem,1
José Nelto,Jorge Braz,1
José Nelto,Kim Kataguiri,2
José Nelto,Dagoberto Nogueira,1
José Nelto,Márcio Biolchi,1
José Nelto,Franciane Bayer,1
José Nelto,Rosângela Moro,2
José Nelto,Junio Amaral,1
José Nelto,Murillo Gouvea,1
José Nelto,Rafael Brito,1
José Nelto,Gabriel Mota,1
José Nelto,Dr. Fernando Máximo,1
José Nelto,Augusto Coutinho,1
José Nelto,Helio Lopes,1
José Nelto,Gustavo Gayer,1
José Nelto,Vinicius Carvalho,1
José Nelto,Tenente Coronel Zucco,2
José Nelto,Jefferson Campos,1
José Nelto,Paulo Alexandre Barbosa,1
José Nelto,Gilson Marques,2
José Nelto,Marangoni,2
José Nelto,Pedro Lupion,1
José Nelto,Gerlen Diniz,2
José Nelto,General Pazuello,1
José Nelto,Rogéria Santos,1
José Nelto,Julia Zanatta,1
José Nelto,Ricardo Ayres,1
José Nelto,Antonio Andrade,1
José Nelto,Lafayette de Andrada,2
José Nelto,Dr. Jaziel,1
José Nelto,Geraldo Mendes,1
José Nelto,Carlos Sampaio,1
José Nelto,Aluisio Mendes,1
José Nelto,Milton Vieira,1
José Nelto,Rafael Simoes,1
José Nelto,Sargento Fahur,1
José Nelto,Carlos Gomes,1
José Nelto,Marcio Alvino,1
José Nelto,Dr. Zacharias Calil,1
José Nelto,Geraldo Resende,1
José Nelto,André Fernandes,1
José Nelto,Covatti Filho,1
José Nelto,Beto Pereira,1
José Nelto,Maria Rosas,1
José Nelto,Silvye Alves,1
José Nelto,Vitor Lippi,1
José Nelto,Caroline de Toni,3
José Nelto,Luis Carlos Gomes,1
José Nelto,Filipe Barros,1
José Nelto,Fred Linhares,1
José Nelto,Amaro Neto,1
José Nelto,Adail Filho,1
José Nelto,Adriana Ventura,1
José Nelto,Saullo Vianna,1
José Nelto,Daniel Freitas,1
José Nelto,Tabata Amaral,1
José Nelto,Roberto Duarte,2
José Nelto,Prof. Paulo Fernando,1
José Nelto,Jeferson Rodrigues,1
José Nelto,Beto Richa,2
José Nelto,Lídice da Mata,2
José Nelto,Marcon,1
José Nelto,Padre João,2
José Nelto,Valmir Assunção,2
José Nelto,Paulão,2
José Nelto,Professora Luciene Cavalcante,2
José Nelto,Ana Paula Leão,1
José Nelto,Magda Mofatto,1
José Nelto,Evair Vieira de Melo,1
José Nelto,Delegado Éder Mauro,2
José Nelto,Coronel Chrisóstomo,1
José Nelto,Hercílio Coelho Diniz,1
José Nelto,Alfredo Gaspar,2
José Nelto,Delegado Fabio Costa,1
José Nelto,Coronel Ulysses,1
José Nelto,Capitão Alden,1
José Nelto,Sâmia Bomfim,1
José Nelto,Pr. Marco Feliciano,1
José Nelto,Pastor Eurico,1
José Nelto,Capitão Alberto Neto,1
José Nelto,Jorge Goetten,1
José Nelto,Marcos Pollon,1
José Nelto,Yandra Moura,1
José Nelto,Cabo Gilberto Silva,1
José Nelto,Delegado Ramagem,1
José Nelto,Rosângela Reis,1
José Nelto,Robinson Faria,1
José Nelto,Yury do Paredão,1
José Nelto,Coronel Meira,1
Yandra Moura,Any Ortiz,1
Yandra Moura,Dilceu Sperafico,1
Yandra Moura,Dr. Victor Linhalis,1
Yandra Moura,Fabio Schiochet,1
Yandra Moura,Mauricio Marcon,2
Yandra Moura,David Soares,1
Yandra Moura,Fabio Garcia,1
Yandra Moura,Amom Mandel,1
Yandra Moura,Alberto Mourão,1
Yandra Moura,Flavinha,1
Yandra Moura,Albuquerque,1
Yandra Moura,Lucas Redecker,3
Yandra Moura,Duda Salabert,1
Yandra Moura,Daniel Trzeciak,1
Yandra Moura,Gilberto Abramo,1
Yandra Moura,Geovania de Sá,1
Yandra Moura,Dr. Luiz Ovando,1
Yandra Moura,Zezinho Barbary,1
Yandra Moura,Gilvan Maximo,1
Yandra Moura,Duarte,1
Yandra Moura,Messias Donato,2
Yandra Moura,Julio Lopes,1
Yandra Moura,Maurício Carvalho,1
Yandra Moura,Eduardo Velloso,1
Yandra Moura,Juninho do Pneu,1
Yandra Moura,Luiz Philippe de Orleans e Bragança,1
Yandra Moura,Diego Garcia,2
Yandra Moura,Ricardo Salles,2
Yandra Moura,Marcel van Hattem,1
Yandra Moura,Jorge Braz,1
Yandra Moura,Kim Kataguiri,2
Yandra Moura,Dagoberto Nogueira,1
Yandra Moura,Márcio Biolchi,1
Yandra Moura,Franciane Bayer,1
Yandra Moura,Rosângela Moro,2
Yandra Moura,Junio Amaral,1
Yandra Moura,Murillo Gouvea,1
Yandra Moura,Rafael Brito,1
Yandra Moura,Gabriel Mota,1
Yandra Moura,Dr. Fernando Máximo,1
Yandra Moura,Augusto Coutinho,1
Yandra Moura,Helio Lopes,1
Yandra Moura,Gustavo Gayer,1
Yandra Moura,Vinicius Carvalho,1
Yandra Moura,Tenente Coronel Zucco,2
Yandra Moura,Jefferson Campos,1
Yandra Moura,Paulo Alexandre Barbosa,1
Yandra Moura,Gilson Marques,2
Yandra Moura,Marangoni,2
Yandra Moura,Pedro Lupion,1
Yandra Moura,Gerlen Diniz,2
Yandra Moura,General Pazuello,1
Yandra Moura,Rogéria Santos,1
Yandra Moura,Julia Zanatta,1
Yandra Moura,Ricardo Ayres,1
Yandra Moura,Antonio Andrade,1
Yandra Moura,Lafayette de Andrada,2
Yandra Moura,Dr. Jaziel,1
Yandra Moura,Geraldo Mendes,1
Yandra Moura,Carlos Sampaio,1
